,last_season_before_transfer,Age,Starts_abs_change,Starts_log_change,Min_abs_change,Min_log_change,Gls_abs_change,Gls_log_change,Ast_abs_change,Ast_log_change,CrdY_abs_change,CrdY_log_change,CrdR_abs_change,CrdR_log_change,SoT_abs_change,SoT_log_change,G/Sh_abs_change,G/Sh_log_change,passing_Att_abs_change,passing_Att_log_change,passing_Cmp%_abs_change,passing_Cmp%_log_change,TklW_abs_change,TklW_log_change,Blocks_abs_change,Blocks_log_change,Int_abs_change,Int_log_change,Clr_abs_change,Clr_log_change,dribbles_Att_abs_change,dribbles_Att_log_change,Carries_abs_change,Carries_log_change,Rec_abs_change,Rec_log_change,club_score_abs_change,club_score_log_change,mv_abs_change,mv_log_change,Arsenal FC,Brighton & Hove Albion,Chelsea FC,Crystal Palace,Everton FC,Liverpool FC,Manchester City,Manchester United,Newcastle United,Tottenham Hotspur,West Ham United,Wolverhampton Wanderers,attack,defence,goalkeeper,midfield,2019,2020,2021,2022
755,0,23.0,17.0,2.251291798606495,1636.0,2.9432815716298286,1.0,0.6931471805599453,1.0,0.6931471805599453,3.0,1.3862943611198906,0.0,0.0,2.0,1.0986122886681098,0.06,0.058268908123975824,1310.0,7.1785454837637,84.0,4.442651256490317,16.0,2.197224577336219,25.0,3.258096538021482,26.0,3.295836866004329,92.0,4.532599493153256,2.0,1.0986122886681098,878.0,6.778784897685177,981.0,6.889591308354466,-2.78125,-0.636576829071551,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
756,0,24.0,-17.0,-2.251291798606495,-1590.0,-2.5341601523185533,-1.0,-0.6931471805599453,-1.0,-0.6931471805599453,-3.0,-1.3862943611198906,0.0,0.0,-2.0,-1.0986122886681098,-0.06,-0.058268908123975824,-1266.0,-3.3718829939933803,-6.700000000000003,-0.08210365349355886,-17.0,-2.8903717578961645,-24.0,-2.5649493574615367,-25.0,-2.6026896854443837,-88.0,-2.9231615807191558,-1.0,-0.4054651081081645,-846.0,-3.2822773362186966,-949.0,-3.3930837468879855,3.375,0.7323678937132265,-4000000.0,-0.6931471805599454,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
757,1,25.0,1.0,0.4054651081081645,128.0,0.659748900158097,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.6121781180262786,9.299999999999997,0.11223339494558804,4.0,1.6094379124341003,-1.0,-0.6931471805599453,6.0,1.3862943611198904,-3.0,-0.916290731874155,-1.0,-0.6931471805599453,37.0,0.7519876805828791,28.0,0.6143663027068311,-4.25625,-1.0636536036471393,-500000.0,-0.13353139262452274,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
758,0,22.0,8.0,0.21130909366720685,662.0,0.21033198818000898,1.0,0.06453852113757108,3.0,0.916290731874155,4.0,0.5108256237659909,-1.0,-0.6931471805599453,6.0,0.18232155679395445,-0.010000000000000009,-0.008658062743114592,4.0,0.004694844304207635,-2.200000000000003,-0.03405901959191926,18.0,0.41494385206270845,4.0,0.12136085700426724,-2.0,-0.11778303565638337,3.0,0.07232066157962613,30.0,0.3117796240308408,18.0,0.021252275659659148,32.0,0.03467302909312675,-0.09375,-0.060624621816434854,3000000.0,0.05608946665104497,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
759,0,23.0,-2.0,-0.04879016416943216,-153.0,-0.04482953644509813,-2.0,-0.13353139262452274,-1.0,-0.2231435513142097,-4.0,-0.5108256237659909,1.0,0.6931471805599453,5.0,0.13005312824819804,-0.03,-0.026433257068155358,-62.0,-0.07536980197414422,4.0,0.06108769197983843,-17.0,-0.38677297509601205,-6.0,-0.18805223150293937,3.0,0.17185025692665912,-6.0,-0.15028220304933804,-9.0,-0.0837698830654583,-103.0,-0.12820514834184848,-92.0,-0.10311478455620815,0.07499999999999996,0.04879016416943199,-7000000.0,-0.13613217432457958,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
760,1,24.0,-9.0,-0.25489224962879,-591.0,-0.1949268924234575,-2.0,-0.15415067982725805,2.0,0.4054651081081644,4.0,0.5108256237659909,-1.0,-0.6931471805599453,-17.0,-0.5355182363563622,-0.01999999999999999,-0.018018505502678334,-223.0,-0.33068095768809513,-6.799999999999997,-0.10618389981303178,-12.0,-0.40546510810816416,14.0,0.39390428570708824,-6.0,-0.3794896217049035,-2.0,-0.055569851154810834,-20.0,-0.2158883804330376,-176.0,-0.2662229612917937,-188.0,-0.25097716014954763,-0.26249999999999996,-0.18232155679395462,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
761,0,25.0,-13.0,-0.5436154465889818,-1274.0,-0.6235232870390952,-8.0,-1.0986122886681098,-2.0,-0.4054651081081644,-6.0,-0.9162907318741553,0.0,0.0,-6.0,-0.28768207245178123,-0.03,-0.02765153133051007,-180.0,-0.38030109050788496,10.700000000000003,0.16235417128008667,-6.0,-0.28768207245178123,-24.0,-0.8167611365271221,-4.0,-0.3677247801253172,-24.0,-1.1574527886910428,-40.0,-0.6576404921030359,-218.0,-0.4745198780198212,-240.0,-0.45285261458036974,0.5625,0.35667494393873234,-8000000.0,-0.1823215567939549,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
762,0,22.0,14.0,0.9382696385929301,1267.0,0.9994555151401974,2.0,1.0986122886681098,3.0,1.3862943611198906,1.0,0.6931471805599453,0.0,0.0,8.0,1.0986122886681098,0.06,0.058268908123975824,530.0,1.050698932972212,-0.09999999999999432,-0.001380262468957838,21.0,1.2878542883066384,13.0,0.6931471805599454,5.0,0.6061358035703157,13.0,0.8329091229351038,12.0,0.5108256237659909,364.0,1.0240014248769356,478.0,1.0636154466310135,0.21875,0.15082288973458363,-2000000.0,-0.1823215567939549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
763,0,22.0,-2.0,-0.047628048989254435,-133.0,-0.035983863334539734,-3.0,-0.916290731874155,-1.0,-0.6931471805599453,4.0,0.5877866649021193,0.0,0.0,-1.0,-0.13353139262452252,-0.10999999999999999,-0.09785579000375846,-152.0,-0.06654533366539628,-1.9000000000000057,-0.021777364923363685,8.0,0.2984929885559966,11.0,0.27329333499968156,8.0,0.1823215567939549,7.0,0.053244514518812736,8.0,0.45198512374305766,-152.0,-0.0957910646416762,-235.0,-0.13012524345949128,0.049715909090909116,0.035126541620618124,3000000.0,0.08223809823697081,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
764,0,19.0,0.0,0.0,-26.0,-0.0670354013361587,-3.0,-1.3862943611198906,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2231435513142097,-0.27,-0.23901690047049992,30.0,0.2578291093020999,3.200000000000003,0.03912479449223216,2.0,0.5108256237659905,-3.0,-0.916290731874155,-2.0,-0.5108256237659905,2.0,0.4054651081081644,0.0,0.0,20.0,0.19671029424605369,30.0,0.23922968906583453,-0.3999999999999999,-0.2200618847768016,15300000.0,1.8971199848858813,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
765,0,20.0,21.0,1.5040773967762742,1835.0,1.7738217685413877,4.0,1.6094379124341003,7.0,2.0794415416798357,1.0,0.6931471805599453,0.0,0.0,4.0,0.6931471805599452,0.17,0.1570037488096647,888.0,2.044755983691946,3.6999999999999886,0.043408574493756014,9.0,1.0296194171811581,17.0,2.251291798606495,18.0,1.9459101490553132,10.0,0.9808292530117262,44.0,1.6863989535702286,657.0,1.9265920982105502,818.0,1.91713118450527,0.0625,0.037740327982847044,22000000.0,0.7985076962177722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
766,0,21.0,-2.0,-0.07696104113612856,-34.0,-0.015504186535965303,7.0,0.8754687373539001,-5.0,-0.980829253011726,0.0,0.0,0.0,0.0,18.0,1.1786549963416464,0.06999999999999998,0.05810763080728079,-196.0,-0.21338737636884453,-3.1999999999999886,-0.037431270385296145,-5.0,-0.44183275227903884,0.0,0.0,-3.0,-0.1541506798272585,-5.0,-0.3746934494414105,0.0,0.0,-132.0,-0.18832131393348117,-209.0,-0.2458178683530825,0.4624999999999999,0.24221969837502355,-5000000.0,-0.13353139262452274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
767,0,22.0,-24.0,-3.2188758248682006,-1967.0,-2.342909356011022,-11.0,-2.4849066497880004,0.0,0.0,-1.0,-0.6931471805599453,0.0,0.0,-24.0,-2.5649493574615367,-0.24,-0.2151113796169455,-725.0,-2.1190506797748823,3.799999999999997,0.04429628590497625,-7.0,-1.5040773967762742,-17.0,-2.251291798606495,-17.0,-2.8903717578961645,-8.0,-1.2992829841302609,-47.0,-2.043073897508961,-556.0,-2.062320500899724,-666.0,-2.1892564076870427,1.13125,0.42275660521822533,-10000000.0,-0.33647223662121206,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
768,0,18.0,1.0,0.07410797215372167,315.0,0.23786836673956113,-2.0,-0.4054651081081644,1.0,0.15415067982725827,1.0,0.6931471805599453,0.0,0.0,-5.0,-0.3746934494414105,-0.1,-0.08934510033584983,98.0,0.1864969282044351,-4.5,-0.055330645317047455,-6.0,-0.6190392084062235,4.0,0.45198512374305744,2.0,0.2876820724517808,4.0,1.6094379124341003,9.0,0.14903557916048715,131.0,0.2826820620350752,109.0,0.20348998123143325,-0.53125,-0.19490033900081483,500000.0,0.015748356968142474,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
769,0,19.0,6.0,0.35667494393873245,366.0,0.2199125307327634,2.0,0.4054651081081644,-1.0,-0.15415067982725827,-1.0,-0.6931471805599453,0.0,0.0,2.0,0.16705408466316607,0.04999999999999999,0.045670036833188404,238.0,0.34585270530664847,2.6000000000000085,0.03234112709234882,18.0,1.2729656758128873,8.0,0.5465437063680696,4.0,0.4054651081081646,5.0,0.6931471805599456,-28.0,-0.5634693572514125,71.0,0.12527370738554122,161.0,0.240558592915888,4.21875,0.9965281625548299,-7000000.0,-0.24686007793152598,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
770,0,20.0,2.0,0.09531017980432521,-63.0,-0.034571344065088994,-2.0,-0.4054651081081644,-1.0,-0.18232155679395468,2.0,1.0986122886681098,0.0,0.0,2.0,0.14310084364067333,-0.03,-0.027150989065950856,-259.0,-0.38299225225610556,1.0999999999999943,0.013374059525256499,-6.0,-0.2744368457017603,-5.0,-0.30538164955118186,-3.0,-0.2876820724517808,-3.0,-0.35667494393873267,5.0,0.12675170563914406,-149.0,-0.2838199986858374,-209.0,-0.3251159809439512,-3.125,-0.629777566627356,-10000000.0,-0.5108256237659923,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
771,0,22.0,-2.0,-0.1251631429540061,-66.0,-0.05332442526469894,2.0,1.0986122886681098,-1.0,-0.4054651081081645,1.0,0.18232155679395468,-1.0,-0.6931471805599453,5.0,0.980829253011726,0.1,0.09531017980432493,-1.0,-0.0022753138371349735,-2.299999999999997,-0.031231323119802923,1.0,0.04652001563489305,-9.0,-0.6418538861723944,2.0,0.2006706954621511,-1.0,-0.03774032798284699,-6.0,-0.33647223662121295,-48.0,-0.1664733645539309,-31.0,-0.0967993833557923,-0.5,-0.23638877806423042,-5000000.0,-0.3254224004346291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
772,1,21.0,-17.0,-1.1394342831883648,-1593.0,-1.4049418055888374,-10.0,-1.2527629684953678,-2.0,-0.6931471805599453,-1.0,-0.6931471805599453,0.0,0.0,-17.0,-1.0608719606852626,-0.06999999999999998,-0.05959209720224551,-431.0,-1.813350101820423,-4.700000000000003,-0.06023601574151716,-5.0,-0.980829253011726,-14.0,-1.504077396776274,-7.0,-1.5040773967762742,-8.0,-1.6094379124341005,-47.0,-1.82812711339893,-381.0,-1.8510023027909162,-455.0,-1.7736757937947596,-2.0625,-0.2688135881473983,-15000000.0,-0.40546510810816727,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
773,1,22.0,2.0,0.06899287148695166,-61.0,-0.02488400882649433,2.0,0.2876820724517808,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.15415067982725805,0.07999999999999999,0.06840272688440059,-190.0,-0.17443362464782997,1.3000000000000114,0.015430573226645983,8.0,0.5465437063680696,10.0,0.33647223662121295,-9.0,-0.5978370007556202,-2.0,-0.25131442828090633,-1.0,-0.009756174945365181,-67.0,-0.07630336271715699,-205.0,-0.2003754925079777,1.4375,0.5288441292686691,-20000000.0,-0.5877866649021186,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
774,1,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.15082288973458363,500000.0,0.1823215567939549,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
775,0,23.0,11.0,0.3313571359544425,989.0,0.34133785574052755,0.0,0.0,0.0,0.0,1.0,0.2876820724517808,1.0,0.6931471805599453,0.0,0.0,0.0,0.0,419.0,0.32099627913576523,-2.4000000000000057,-0.032789822822991255,1.0,0.6931471805599453,0.0,0.0,-1.0,-0.6931471805599453,0.0,0.0,0.0,0.0,277.0,0.32861642021073667,251.0,0.3137705085360789,0.21875,0.15082288973458363,6000000.0,0.3184537311185345,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
776,1,24.0,-13.0,-0.40546510810816416,-1139.0,-0.40502660777226307,0.0,0.0,0.0,0.0,-1.0,-0.2876820724517808,-1.0,-0.6931471805599453,0.0,0.0,0.0,0.0,-744.0,-0.6685504712990911,6.299999999999997,0.0838814839807025,-1.0,-0.6931471805599453,-1.0,-0.6931471805599453,3.0,1.3862943611198906,-2.0,-0.18232155679395445,0.0,0.0,-465.0,-0.6352026473016705,-451.0,-0.6614655445798299,0.25,0.14842000511827325,3000000.0,0.12783337150988672,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
777,0,23.0,16.0,0.6931471805599454,1429.0,0.7387625651182192,-1.0,-0.6931471805599453,0.0,0.0,3.0,0.916290731874155,0.0,0.0,1.0,0.2231435513142097,-0.1,-0.09531017980432493,827.0,1.0205347446462119,6.200000000000003,0.0853337253079518,14.0,0.5108256237659905,35.0,1.1592369104845446,23.0,0.6720937713621127,62.0,0.9675840262617061,16.0,0.9555114450274362,474.0,1.1245877750713698,557.0,1.1944232196095879,-0.01654411764705882,-0.012685159527315748,3000000.0,0.11332868530700324,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
778,0,19.0,7.0,0.4595323293784399,632.0,0.43735847188411814,1.0,0.11778303565638382,7.0,1.2039728043259361,1.0,0.4054651081081645,1.0,0.6931471805599453,4.0,0.1823215567939549,-0.06,-0.05218575317057006,380.0,0.8072925257735042,0.20000000000000284,0.0023337233462203955,0.0,0.0,5.0,0.980829253011726,4.0,0.45198512374305744,2.0,0.4054651081081644,25.0,0.9409833444645268,328.0,0.7891231393502478,380.0,0.8164520414006367,-2.25,-0.3835823968586567,53000000.0,1.086189768669552,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
779,0,20.0,18.0,0.6664789334777841,1595.0,0.6387217735743356,8.0,0.6359887667199966,1.0,0.09531017980432477,-2.0,-1.0986122886681098,-1.0,-0.6931471805599453,21.0,0.6286086594223739,0.04000000000000001,0.03509131981126995,769.0,0.7518835518797085,-3.200000000000003,-0.03800932596698381,11.0,0.5798184952529422,15.0,1.056052674249314,13.0,0.7801585575495751,9.0,0.9162907318741551,64.0,0.9403882834532151,534.0,0.6357929953802959,726.0,0.7256527509648771,3.9375,0.5978370007556206,10000000.0,0.11778303565638382,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
780,0,21.0,0.0,0.0,-168.0,-0.05099739262477598,-2.0,-0.1251631429540061,1.0,0.08701137698962969,2.0,1.0986122886681098,0.0,0.0,-8.0,-0.19574457712609528,0.0,0.0,-39.0,-0.027169905351928314,-2.1999999999999886,-0.026995504342012033,-10.0,-0.5108256237659905,-5.0,-0.24512245803298516,-7.0,-0.3448404862917296,-9.0,-0.9162907318741551,-31.0,-0.3498952569533529,38.0,0.03293191873797241,-58.0,-0.04209620090663346,-2.0625,-0.2688135881473983,20000000.0,0.20067069546215066,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
781,0,22.0,-7.0,-0.2097205309820689,-543.0,-0.18525328705400046,1.0,0.06453852113757108,-2.0,-0.18232155679395445,1.0,0.2876820724517808,0.0,0.0,-2.0,-0.055569851154810834,0.07999999999999999,0.06669137449867227,-72.0,-0.05218575317057006,2.0999999999999943,0.02578411715571427,0.0,0.0,11.0,0.4769240720903096,-3.0,-0.19415601444095776,7.0,0.7731898882334818,22.0,0.2602830982636659,-108.0,-0.09658977050995077,-73.0,-0.05563339230302056,3.375,0.4085755305225567,20000000.0,0.1670540846631674,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
782,0,18.0,-1.0,-0.2231435513142097,-103.0,-0.2901300540904215,0.0,0.0,-2.0,-1.0986122886681098,2.0,1.0986122886681098,0.0,0.0,0.0,0.0,0.0,0.0,-91.0,-0.9762734364758652,8.5,0.09520334790421803,0.0,0.0,2.0,0.5108256237659905,0.0,0.0,-7.0,-2.0794415416798357,-1.0,-0.4054651081081645,-58.0,-0.8675005677047234,-76.0,-1.0033021088637848,-2.5625,-0.8075575317376896,2800000.0,0.3285040669720374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
783,0,21.0,0.0,0.0,-148.0,-0.07546903096496749,1.0,0.6931471805599453,0.0,0.0,1.0,0.11778303565638382,0.0,0.0,2.0,0.6931471805599453,0.13,0.12221763272424911,-179.0,-0.1821355275868326,-3.700000000000003,-0.04174322903957606,-6.0,-0.24116205681688774,-5.0,-0.20479441264601306,-1.0,-0.04445176257083361,9.0,0.4700036292457357,6.0,0.40546510810816416,-189.0,-0.28856663686151496,-175.0,-0.21436193615382493,-0.5,-0.23638877806423042,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
784,0,22.0,-7.0,-0.3448404862917296,-976.0,-0.5528934379970698,0.0,0.0,-1.0,-0.6931471805599453,-4.0,-0.5877866649021193,0.0,0.0,0.0,0.0,0.039999999999999994,0.038466280827796094,-101.0,-0.14869364036419963,3.5999999999999943,0.043224015332511634,-1.0,-0.025317807984289953,-3.0,-0.1466034741918758,-14.0,-0.49247648509779385,-6.0,-0.2231435513142097,-23.0,-0.38484582090542885,-77.0,-0.14296776758751317,-75.0,-0.12871210618857365,0.05091911764705881,0.038999804111680525,15500000.0,0.9675840262617079,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
785,0,23.0,21.0,0.8043728156701695,2012.0,0.9250270428991074,1.0,0.4054651081081645,0.0,0.0,5.0,0.6931471805599456,1.0,0.6931471805599453,-2.0,-0.2876820724517808,-0.019999999999999997,-0.019048194970694494,1068.0,0.9914865474857137,2.9000000000000057,0.033509778898878295,30.0,0.5705448584676134,24.0,0.8167611365271221,48.0,1.1574527886910433,44.0,1.0414538748281612,25.0,0.4122447950935437,711.0,0.883421065544395,819.0,0.9162907318741551,0.012500000000000011,0.00934586241823765,10000000.0,0.33647223662121206,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
786,1,24.0,-11.0,-0.34174929372205654,-1104.0,-0.40217119885657393,0.0,0.0,2.0,1.0986122886681098,1.0,0.09531017980432477,-1.0,-0.6931471805599453,2.0,0.2876820724517808,0.04,0.037740327982847065,-504.0,-0.35214207291874455,1.9000000000000057,0.021361126999368096,-18.0,-0.30228087187293395,-9.0,-0.23483959107740082,-18.0,-0.2972515234679318,-18.0,-0.307484699747961,-22.0,-0.35282137462274266,-372.0,-0.3666252747919003,-386.0,-0.33237806508854995,0.21875,0.15082288973458363,-17000000.0,-0.6649763035932494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
787,0,25.0,-14.0,-0.7308875085427924,-947.0,-0.5528004998385283,-2.0,-1.0986122886681098,-2.0,-1.0986122886681098,-3.0,-0.3184537311185349,0.0,0.0,-7.0,-2.0794415416798357,-0.08,-0.0769610411361284,-388.0,-0.3929805514459197,1.8999999999999915,0.020914356148869828,-35.0,-1.1592369104845446,-14.0,-0.5306282510621707,-34.0,-1.060871960685263,-37.0,-1.3470736479666092,-41.0,-1.5533484457830569,-274.0,-0.39480781363417616,-307.0,-0.37627330200736075,0.3125,0.18232155679395456,17000000.0,0.6649763035932494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
788,1,21.0,-2.0,-0.6931471805599453,-58.0,-0.49308679942860945,0.0,0.0,0.0,0.0,-1.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,-81.0,-0.8842024173226548,-3.4000000000000057,-0.03696072882143664,0.0,0.0,0.0,0.0,-3.0,-0.47000362924573547,-2.0,-0.4054651081081644,-2.0,-1.0986122886681098,-53.0,-0.7905213445851218,-66.0,-0.8531118302526237,-0.3999999999999999,-0.2200618847768016,15600000.0,2.014903020542265,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
789,0,24.0,17.0,1.897119984885881,1342.0,1.9523245392329773,6.0,1.3862943611198904,1.0,0.6931471805599453,2.0,1.0986122886681098,0.0,0.0,22.0,2.120263536200091,-0.10999999999999999,-0.09211528890780557,189.0,1.564440546503365,7.200000000000003,0.11297266560348529,6.0,1.3862943611198904,10.0,1.791759469228055,4.0,1.6094379124341003,11.0,1.5404450409471486,11.0,0.9444616088408513,168.0,1.8325814637483098,212.0,1.4859937213429788,0.0535714285714286,0.03928492067200384,-3000000.0,-0.35667494393873334,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
790,0,25.0,-11.0,-0.7985076962177713,-583.0,-0.4664294615398932,-5.0,-0.980829253011726,-1.0,-0.6931471805599453,2.0,0.5108256237659905,0.0,0.0,-16.0,-1.021651247531981,-0.07,-0.06336961393258933,-89.0,-0.4658282578352555,3.3999999999999915,0.049213982781412646,-6.0,-1.3862943611198904,-8.0,-1.0986122886681098,-1.0,-0.2231435513142097,5.0,0.30538164955118186,-9.0,-0.693147180559945,-54.0,-0.31471074483969996,-88.0,-0.3873814326748688,0.049715909090909116,0.035126541620618124,3000000.0,0.35667494393873334,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
791,0,19.0,2.0,0.25131442828090633,187.0,0.3113261171943025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.6029960835656478,-2.1999999999999886,-0.024582243405335547,-3.0,-0.47000362924573547,1.0,0.2876820724517808,6.0,0.7884573603642704,-1.0,-0.2876820724517808,2.0,0.2876820724517808,109.0,0.7024495732222595,133.0,0.6286086594223743,4.21875,0.9965281625548299,2000000.0,0.1823215567939549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
792,0,24.0,4.0,0.10008345855698275,390.0,0.11071989015294292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.03172219245015562,0.4000000000000057,0.0058224327514331264,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.20479441264601306,0.0,0.0,-15.0,-0.018738836886247334,53.0,0.08065205508133744,1.13125,0.42275660521822533,-15000000.0,-0.4700036292457348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
793,0,19.0,-3.0,-0.35667494393873267,-573.0,-0.7959566744261659,0.0,0.0,-1.0,-0.6931471805599453,-1.0,-0.4054651081081645,0.0,0.0,-1.0,-0.2231435513142097,0.0,0.0,-137.0,-0.5217655638043253,-10.599999999999994,-0.13842137791871423,-3.0,-0.916290731874155,-5.0,-1.252762968495368,6.0,1.3862943611198904,1.0,0.6931471805599453,-5.0,-0.2876820724517808,-91.0,-0.4870980626050363,-119.0,-0.4904057847572476,0.0,0.0,-200000.0,-0.028170876966695957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
794,0,20.0,-1.0,-0.15415067982725827,28.0,0.057748001735101084,1.0,0.6931471805599453,0.0,0.0,2.0,0.6931471805599453,0.0,0.0,1.0,0.2231435513142097,0.1,0.09531017980432493,37.0,0.1697427745870952,11.399999999999991,0.14813019204567457,7.0,1.5040773967762742,5.0,1.252762968495368,-4.0,-0.6931471805599452,0.0,0.0,-1.0,-0.06899287148695166,61.0,0.35114242636900705,50.0,0.2358287108415258,-0.31232829670329665,-0.20648815390857317,4000000.0,0.451985123743059,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
795,0,21.0,-4.0,-1.0986122886681096,-399.0,-1.607435909763427,0.0,0.0,0.0,0.0,-2.0,-0.6931471805599453,0.0,0.0,-3.0,-0.916290731874155,0.15,0.12783337150988483,-226.0,-3.070164868336761,-11.799999999999997,-0.15374818434989823,-8.0,-2.1972245773362196,-5.0,-1.252762968495368,-3.0,-1.3862943611198906,-1.0,-0.6931471805599453,-13.0,-2.6390573296152584,-201.0,-3.7184382563554808,-230.0,-3.3928291319916393,0.11947115384615387,0.08409450569450644,29000000.0,1.2909841813155651,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
796,1,22.0,1.0,0.4054651081081645,81.0,0.5933268452777343,-1.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.22314355131420976,85.0,2.1664529186694654,8.900000000000006,0.11809597573091324,1.0,0.6931471805599453,1.0,0.4054651081081645,1.0,0.6931471805599453,3.0,1.3862943611198906,8.0,2.1972245773362196,58.0,2.533696813957432,75.0,2.3393990661167625,-0.010096153846153866,-0.0068393036502413795,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
797,0,22.0,11.0,0.523248143764548,1019.0,0.5502124636743675,-3.0,-0.6931471805599452,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09531017980432477,-0.13999999999999999,-0.126293725324292,353.0,0.5451377687547696,-5.5,-0.0676348675437417,4.0,0.2363887780642302,9.0,0.4700036292457357,1.0,0.06453852113757108,4.0,0.6931471805599452,81.0,1.0296194171811583,347.0,0.6246006380248357,355.0,0.5815946946541981,-0.5,-0.23638877806423042,5000000.0,0.09531017980432566,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
798,0,18.0,12.0,0.33647223662121295,858.0,0.27285607225743647,3.0,0.47000362924573547,-4.0,-0.4054651081081646,-5.0,-0.980829253011726,0.0,0.0,10.0,0.485507815781701,-0.03,-0.027150989065950856,384.0,0.3054306079610223,-1.4000000000000057,-0.018229671491661215,-2.0,-0.06669137449867213,11.0,0.4769240720903096,15.0,0.5389965007326869,2.0,0.07696104113612856,38.0,0.4098997051760307,379.0,0.3906437485021099,495.0,0.43746783919433785,0.0625,0.037740327982847044,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
